block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_411919,8212,0,Beach & Scott,96314,2_merged_5547555,5398301
a_420574,8532,1,Downtown,100635,3_merged_5547551,5511313
b_411049,1198,1,Downtown,96239,3_merged_5547554,5388584
b_411050,1198,1,Downtown,96239,3_merged_5547554,5388585
b_411041,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,3_merged_5547554,5388582
b_411048,1198,1,Downtown,96239,3_merged_5547554,5388583
b_411039,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,3_merged_5547554,5388580
a_420922,1900_merged_5547533,1,Downtown,100410,2_merged_5547552,5495346
b_409382,8166,0,the Bayview District,95882,1_merged_5547553,5364492
b_409243,8166,0,the Bayview District,95882,1_merged_5547553,5364493
b_409382,8166,0,the Bayview District,95882,1_merged_5547553,5364490
b_409387,8166,0,the Bayview District,95882,1_merged_5547553,5364491
b_409386,8166,0,the Bayview District,95882,1_merged_5547553,5364496
a_422147,8532,1,Downtown,100635,3_merged_5547551,5511311
b_411053,1198,1,Downtown,96239,3_merged_5547554,5388588
b_411054,1198,1,Downtown,96239,3_merged_5547554,5388589
a_420924,1900_merged_5547533,1,Downtown,100410,2_merged_5547552,5495344
a_420354,8507,0,Ocean Beach,100368,1_merged_5547550,5489445
a_420353,8507,0,Ocean Beach,100368,1_merged_5547550,5489444
a_420354,8507,0,Ocean Beach,100368,1_merged_5547550,5489447
a_420353,8507,0,Ocean Beach,100368,1_merged_5547550,5489446
a_420354,8507,0,Ocean Beach,100368,1_merged_5547550,5489449
a_420353,8507,0,Ocean Beach,100368,1_merged_5547550,5489448
b_411924,8212,0,Beach & Scott,96314,2_merged_5547555,5398300
a_420574,8532,1,Downtown,100635,3_merged_5547551,5511316
a_420930,1900_merged_5547533,1,Downtown,100410,2_merged_5547552,5495341
a_420925,1900_merged_5547533,1,Downtown,100410,2_merged_5547552,5495340
b_410311,8182,0,Caltrain,96060,1_merged_5547553,5375948
b_408585,1006,1,Downtown,95768,3_merged_5547554,5355531
a_424995,8535,1,the Marina District,100662,2_merged_5547552,5545806
a_424996,8535,1,the Marina District,100662,2_merged_5547552,5545807
a_425000,8535,1,the Marina District,100662,2_merged_5547552,5545804
a_425005,8535,1,the Marina District,100662,2_merged_5547552,5545805
a_424998,8535,1,the Marina District,100662,2_merged_5547552,5545802
a_424999,8535,1,the Marina District,100662,2_merged_5547552,5545803
a_425004,8535,1,the Marina District,100662,2_merged_5547552,5545800
a_425006,8535,1,the Marina District,100662,2_merged_5547552,5545801
a_425001,8535,1,the Marina District,100662,2_merged_5547552,5545808
a_425002,8535,1,the Marina District,100662,2_merged_5547552,5545809
b_410717,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382759
b_410720,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382758
b_409778,1030,0,the Marina District,95959,3_merged_5547554,5369297
b_410716,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382751
b_410715,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382750
b_410717,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382753
b_410717,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382752
b_410718,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382755
b_410719,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382754
b_410716,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382757
b_410715,1094_merged_5547541,0,Balboa Park Station,96144,2_merged_5547555,5382756
a_424573,8521,1,Pacific Heights,100502,1_merged_5547550,5542465
a_421310,8521,1,Pacific Heights,100502,1_merged_5547550,5542464
a_424571,8521,1,Pacific Heights,100502,1_merged_5547550,5542467
a_421309,8521,1,Pacific Heights,100502,1_merged_5547550,5542466
a_424571,8521,1,Mission & 30th St.,100507,1_merged_5547550,5542461
a_424569,8521,1,Mission & 30th St.,100507,1_merged_5547550,5542460
a_424573,8521,1,Mission & 30th St.,100507,1_merged_5547550,5542463
a_424572,8521,1,Mission & 30th St.,100507,1_merged_5547550,5542462
a_422006,8528,0,General Hospital,100605,1_merged_5547550,5509037
a_422011,8528,0,General Hospital,100605,1_merged_5547550,5509036
a_422005,8528,0,General Hospital,100605,1_merged_5547550,5509035
a_422008,8528,0,General Hospital,100605,1_merged_5547550,5509034
a_421312,8521,1,Pacific Heights,100502,1_merged_5547550,5542469
a_424575,8521,1,Pacific Heights,100502,1_merged_5547550,5542468
a_422009,8528,0,General Hospital,100605,1_merged_5547550,5509031
a_422007,8528,0,General Hospital,100605,1_merged_5547550,5509030
b_409745,1045,1,Caltrain,95980,2_merged_5547555,5368991
b_408598,1071,1,Downtown,95770,3_merged_5547554,5355532
b_411359,8205,1,Castro,96262,3_merged_5547554,5393229
b_411350,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393228
b_411358,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393227
a_421929,1030,0,the Marina District,100573,3_merged_5547551,5507169
a_421932,1045,0,the Presidio,100580,3_merged_5547551,5507168
b_411358,8205,1,Castro,96262,3_merged_5547554,5393226
a_421921,1045,0,the Presidio,100580,3_merged_5547551,5507163
a_421907,1045,0,the Presidio,100580,3_merged_5547551,5507162
a_421922,1045,0,the Presidio,100580,3_merged_5547551,5507161
a_421920,1045,0,the Presidio,100580,3_merged_5547551,5507160
a_421931,1045,0,the Presidio,100580,3_merged_5547551,5507167
a_421917,1045,0,the Presidio,100580,3_merged_5547551,5507166
a_421919,1045,0,the Presidio,100580,3_merged_5547551,5507165
a_421916,1045,0,the Presidio,100580,3_merged_5547551,5507164
b_411353,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393224
b_411357,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393223
b_408727,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357117
b_411352,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393222
b_408734,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357116
b_411356,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393221
b_411356,8205,1,Castro,96262,3_merged_5547554,5393220
b_408744,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357119
b_409794,1030,0,the Marina District,95959,3_merged_5547554,5369296
b_408743,1110,1,Fisherman's Wharf,95779,2_merged_5547555,5357118
b_410371,8183,1,Potrero Hill,96068,2_merged_5547555,5376756
b_410368,8183,1,Potrero Hill,96068,2_merged_5547555,5376757
b_410369,8183,1,Potrero Hill,96068,2_merged_5547555,5376754
b_410370,8183,1,Potrero Hill,96068,2_merged_5547555,5376755
b_409913,8176,0,Twin Peaks,96002,1_merged_5547553,5371899
b_410367,8183,1,Potrero Hill,96068,2_merged_5547555,5376753
b_410369,8183,1,Potrero Hill,96068,2_merged_5547555,5376750
b_410368,8183,1,Potrero Hill,96068,2_merged_5547555,5376751
b_410367,8183,1,Potrero Hill,96068,2_merged_5547555,5376758
b_410369,8183,1,Potrero Hill,96068,2_merged_5547555,5376759
b_409484,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366238
b_409487,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366239
b_409112,8160,1,the Richmond District,95829,3_merged_5547554,5361236
b_408597,1071,1,Downtown,95770,3_merged_5547554,5355539
b_409487,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366231
b_409483,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366232
b_409484,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366233
b_409374,8165,1,the Bayview District,95878,3_merged_5547554,5364438
b_409482,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366235
b_409487,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366236
b_409483,1028_merged_5547547,0,Daly City Station,95904,2_merged_5547555,5366237
b_411963,8213,0,48th Avenue,96316,1_merged_5547553,5398460
b_409931,8213,0,48th Avenue,96316,1_merged_5547553,5398461
b_411957,8213,0,48th Avenue,96316,1_merged_5547553,5398462
b_409930,8213,0,48th Avenue,96316,1_merged_5547553,5398463
b_409940,8213,0,48th Avenue,96316,1_merged_5547553,5398464
b_411958,8213,0,48th Avenue,96316,1_merged_5547553,5398465
b_409929,8213,0,48th Avenue,96316,1_merged_5547553,5398466
b_409938,8213,0,48th Avenue,96316,1_merged_5547553,5398467
b_409928,8213,0,48th Avenue,96316,1_merged_5547553,5398468
b_411954,8213,0,48th Avenue,96316,1_merged_5547553,5398469
a_422416,1105,0,La Playa & Judah,100802,3_merged_5547551,5524469
a_421761,1103,0,Wawona & 46th Av.,100799,3_merged_5547551,5524468
b_409428,8167,0,the Mission District,95901,1_merged_5547553,5365600
b_408577,1006,1,Downtown,95768,3_merged_5547554,5355538
a_422416,1105,0,La Playa & Judah,100802,3_merged_5547551,5524461
a_421762,1103,0,Wawona & 46th Av.,100799,3_merged_5547551,5524460
a_420576,1105,0,La Playa & Judah,100802,3_merged_5547551,5524463
a_421761,1103,0,Wawona & 46th Av.,100799,3_merged_5547551,5524462
a_420575,1105,0,La Playa & Judah,100802,3_merged_5547551,5524465
a_422554,1103,0,Wawona & 46th Av.,100799,3_merged_5547551,5524464
a_420577,1105,0,La Playa & Judah,100802,3_merged_5547551,5524467
a_421762,1103,0,Wawona & 46th Av.,100799,3_merged_5547551,5524466
a_421838,1030,1,Caltrain,100587,1_merged_5547550,5506438
a_421833,1030,1,Caltrain,100587,1_merged_5547550,5506439
b_409113,8160,1,the Richmond District,95829,3_merged_5547554,5361230
a_421843,1030,1,Caltrain,100589,1_merged_5547550,5506436
a_421841,1030,1,Caltrain,100589,1_merged_5547550,5506437
a_421842,1030,1,Caltrain,100589,1_merged_5547550,5506434
a_421844,1030,1,Caltrain,100587,1_merged_5547550,5506435
a_422827,8546,1,Judah & 9th Av.,100736,2_merged_5547552,5520456
b_409147,8161,1,Fisherman's Wharf,95834,3_merged_5547554,5361696
a_421273,8518,1,Downtown,100471,3_merged_5547551,5499822
a_421318,8519,1,the Marina District,100481,2_merged_5547552,5500529
a_421846,1030,1,Caltrain,100589,1_merged_5547550,5506433
a_421327,8519,1,the Marina District,100481,2_merged_5547552,5500526
a_421270,8518,1,Downtown,100471,3_merged_5547551,5499820
a_422827,8546,1,Judah & 9th Av.,100736,2_merged_5547552,5520459
a_421839,1030,1,Caltrain,100589,1_merged_5547550,5506431
b_409795,1030,0,the Marina District,95959,3_merged_5547554,5369295
b_409144,8161,0,Hunter's Point,95830,3_merged_5547554,5361690
b_410383,8184,1,Fort Mason,96078,1_merged_5547553,5377085
b_409727,8184,1,Fort Mason,96078,1_merged_5547553,5377084
b_410396,8184,1,Fort Mason,96078,1_merged_5547553,5377087
b_410395,8184,1,Fort Mason,96078,1_merged_5547553,5377086
b_410392,8184,1,Fort Mason,96078,1_merged_5547553,5377081
b_410391,8184,1,Fort Mason,96078,1_merged_5547553,5377080
b_410394,8184,1,Fort Mason,96078,1_merged_5547553,5377083
b_410393,8184,1,Fort Mason,96078,1_merged_5547553,5377082
b_410398,8184,1,Fort Mason,96078,1_merged_5547553,5377089
b_410397,8184,1,Fort Mason,96078,1_merged_5547553,5377088
b_410720,1094_merged_5547541,1,Downtown,96160,2_merged_5547555,5383002
b_410683,1093_merged_5547544,0,Ocean Beach via Downtown,96150,1_merged_5547553,5382159
b_410551,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379533
b_410546,1060_merged_5547545,0,Hyde & Beach,96096,2_merged_5547555,5379532
b_410552,1060_merged_5547545,0,Hyde & Beach,96097,2_merged_5547555,5379531
b_410557,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379530
b_410555,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379537
b_410548,1060_merged_5547545,0,Hyde & Beach,96097,2_merged_5547555,5379536
b_410553,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379535
b_410560,1060_merged_5547545,0,Hyde & Beach,96097,2_merged_5547555,5379534
b_410561,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379539
b_410562,1060_merged_5547545,0,Hyde & Beach,96097,2_merged_5547555,5379538
a_425125,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547516
a_425107,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547517
a_425123,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547514
a_425124,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547515
a_425120,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547512
a_425122,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547513
a_425110,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547510
a_425119,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547511
b_409906,8175,1,Forest Hill/Midtown Terrace,96000,1_merged_5547553,5371708
b_409904,8175,1,Forest Hill/Midtown Terrace,96000,1_merged_5547553,5371709
a_425116,8560,1,,100874,1_merged_5547550,5547518
a_425116,8560,1,Pull In to Garage,100879,1_merged_5547550,5547519
a_422120,8532,0,the Richmond District,100629,2_merged_5547552,5510714
a_422113,8532,0,the Richmond District,100627,2_merged_5547552,5510715
a_422122,8532,0,the Richmond District,100628,2_merged_5547552,5510716
a_422121,8532,0,the Richmond District,100627,2_merged_5547552,5510717
a_422119,8532,0,the Richmond District,100629,2_merged_5547552,5510710
a_422106,8532,0,the Richmond District,100627,2_merged_5547552,5510711
a_422111,8532,0,the Richmond District,100629,2_merged_5547552,5510712
a_422112,8532,0,the Richmond District,100627,2_merged_5547552,5510713
b_408880,1901,1,Downtown,95801,1_merged_5547553,5358477
b_417216,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,1_merged_5547553,5451206
b_408878,1901,1,Downtown,95801,1_merged_5547553,5358475
b_408873,1900_merged_5547542,1,Downtown,95792,1_merged_5547553,5358474
a_422107,8532,0,the Richmond District,100629,2_merged_5547552,5510718
a_422115,8532,0,the Richmond District,100627,2_merged_5547552,5510719
b_408874,1901,1,Downtown,95801,1_merged_5547553,5358471
b_408871,1900_merged_5547542,1,Downtown,95792,1_merged_5547553,5358470
b_410537,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379289
b_410537,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379288
b_410534,1059_merged_5547548,1,Powell & Market,96099,1_merged_5547553,5379285
b_410533,1059_merged_5547548,1,Powell & Market,96099,1_merged_5547553,5379284
b_410538,1059_merged_5547548,1,Powell & Market,96099,1_merged_5547553,5379287
b_410535,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379286
b_410528,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379281
b_410540,1059_merged_5547548,1,Powell & Market,96099,1_merged_5547553,5379280
b_410541,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379283
b_410531,1059_merged_5547548,1,Powell & Market,96099,1_merged_5547553,5379282
a_420931,1900_merged_5547533,1,Downtown,100411,3_merged_5547551,5495453
a_420934,1900_merged_5547533,0,Visitacion Valley,100399,3_merged_5547551,5495452
a_420933,1900_merged_5547533,0,Visitacion Valley,100399,3_merged_5547551,5495451
a_420931,1900_merged_5547533,0,Visitacion Valley,100399,3_merged_5547551,5495450
a_420935,1900_merged_5547533,1,Downtown,100410,3_merged_5547551,5495457
a_420934,1900_merged_5547533,1,Downtown,100411,3_merged_5547551,5495456
a_420933,1900_merged_5547533,1,Downtown,100411,3_merged_5547551,5495455
a_420932,1900_merged_5547533,1,Downtown,100411,3_merged_5547551,5495454
a_420931,1900_merged_5547533,1,Downtown,100410,3_merged_5547551,5495459
a_420936,1900_merged_5547533,1,Downtown,100410,3_merged_5547551,5495458
b_410418,8184,1,Fort Mason,96078,3_merged_5547554,5377588
a_421316,8519,0,Potrero Hill,100473,2_merged_5547552,5500328
a_421321,8519,0,Potrero Hill,100473,2_merged_5547552,5500329
a_422831,8547,1,24th Street & Mission,100739,1_merged_5547550,5520618
a_422830,8547,1,24th Street & Mission,100739,1_merged_5547550,5520619
b_408597,8177,0,the Richmond District,96015,3_merged_5547554,5372858
a_421316,8519,0,Potrero Hill,100473,2_merged_5547552,5500320
a_421321,8519,0,Potrero Hill,100473,2_merged_5547552,5500321
a_422830,8547,1,24th Street & Mission,100739,1_merged_5547550,5520610
a_421318,8519,0,Potrero Hill,100473,2_merged_5547552,5500323
a_421322,8519,0,Potrero Hill,100473,2_merged_5547552,5500324
a_421319,8519,0,Potrero Hill,100473,2_merged_5547552,5500325
a_421320,8519,0,Potrero Hill,100473,2_merged_5547552,5500326
a_421323,8519,0,Potrero Hill,100473,2_merged_5547552,5500327
a_423265,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527349
a_423264,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527348
a_421078,8512,0,Daly City,100423,2_merged_5547552,5497349
a_421082,8512,0,Daly City,100423,2_merged_5547552,5497348
a_423265,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527341
a_423264,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527340
a_423267,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527343
a_423266,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527342
a_423269,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527345
a_423268,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527344
a_423263,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527347
a_423262,1198,0,San Francisco Zoo,100830,3_merged_5547551,5527346
b_411836,8213,1,Transbay Terminal,96318,1_merged_5547553,5398549
b_410393,8184,1,Fort Mason,96078,1_merged_5547553,5377114
b_409049,8157,1,Downtown,95816,3_merged_5547554,5360590
a_421534,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503677
a_421533,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503676
a_421532,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503675
a_421535,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503674
a_421537,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503673
a_421535,8522,1,Jackson & Van Ness,100516,2_merged_5547552,5503672
a_421537,8522,0,the Mission District,100515,2_merged_5547552,5503671
a_421535,8522,0,the Mission District,100515,2_merged_5547552,5503670
a_424599,8539,0,City College,100690,1_merged_5547550,5542876
a_424600,8539,0,City College,100690,1_merged_5547550,5542877
a_424598,8539,0,City College,100690,1_merged_5547550,5542874
a_421861,8539,0,City College,100690,1_merged_5547550,5542875
a_424596,8539,0,City College,100690,1_merged_5547550,5542872
a_424597,8539,0,City College,100690,1_merged_5547550,5542873
a_424608,8539,0,City College,100690,1_merged_5547550,5542870
a_424609,8539,0,City College,100690,1_merged_5547550,5542871
b_409716,1030,0,the Marina District,95959,1_merged_5547553,5368104
b_408577,1006,1,Downtown,95768,3_merged_5547554,5355399
b_409786,1045,0,the Presidio,95966,3_merged_5547554,5369095
a_424108,1115,0,Daly City,100924,1_merged_5547550,5536927
b_411008,1198,1,Downtown,96239,2_merged_5547555,5387938
b_411033,1198,1,Downtown,96239,2_merged_5547555,5387939
b_411032,1198,1,Downtown,96239,2_merged_5547555,5387936
b_411007,1198,1,Downtown,96239,2_merged_5547555,5387937
b_411031,1198,1,Downtown,96239,2_merged_5547555,5387934
b_411006,1198,1,Downtown,96239,2_merged_5547555,5387935
b_411004,1198,1,Downtown,96239,2_merged_5547555,5387932
b_411005,1198,1,Downtown,96239,2_merged_5547555,5387933
b_411033,1198,1,Downtown,96239,2_merged_5547555,5387930
b_411009,1198,1,Downtown,96239,2_merged_5547555,5387931
b_409964,8177,0,the Richmond District,96012,2_merged_5547555,5372510
b_409973,8177,0,the Richmond District,96014,2_merged_5547555,5372511
b_409966,8177,0,the Richmond District,96012,2_merged_5547555,5372512
b_409794,1030,0,the Marina District,95957,3_merged_5547554,5369090
a_424107,1115,0,Daly City,100924,1_merged_5547550,5536926
b_409965,8177,0,the Richmond District,96014,2_merged_5547555,5372513
b_409974,8177,0,the Richmond District,96012,2_merged_5547555,5372514
b_409975,8177,0,the Richmond District,96014,2_merged_5547555,5372515
b_409962,8177,0,the Richmond District,96012,2_merged_5547555,5372516
b_409967,8177,0,the Richmond District,96014,2_merged_5547555,5372517
b_409137,8161,0,Hunter's Point,95830,2_merged_5547555,5361522
a_422711,8540,1,Forest Hill Station,100699,2_merged_5547552,5517399
a_422712,8540,1,Forest Hill Station,100699,2_merged_5547552,5517398
a_422711,8540,1,Forest Hill Station,100699,2_merged_5547552,5517395
a_422712,8540,1,Forest Hill Station,100699,2_merged_5547552,5517394
a_422711,8540,1,Forest Hill Station,100699,2_merged_5547552,5517397
a_422712,8540,1,Forest Hill Station,100699,2_merged_5547552,5517396
a_422711,8540,1,Forest Hill Station,100699,2_merged_5547552,5517391
a_422712,8540,1,Forest Hill Station,100699,2_merged_5547552,5517390
a_422711,8540,1,Forest Hill Station,100699,2_merged_5547552,5517393
a_422712,8540,1,Forest Hill Station,100699,2_merged_5547552,5517392
a_424106,1115,0,Daly City,100924,1_merged_5547550,5536924
b_411828,1115,1,Downtown,96311,1_merged_5547553,5397785
b_410006,8177,0,the Richmond District,96015,3_merged_5547554,5372853
b_411350,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393307
b_410607,8191,0,Vicente & 30th Av.,96119,2_merged_5547555,5381282
a_421204,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499019
a_421210,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499018
a_421209,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499017
a_421208,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499016
a_421212,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499015
a_421207,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499014
a_421206,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499013
a_421211,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499012
a_421205,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499011
a_421204,8516,1,Fisherman's Wharf,100446,2_merged_5547552,5499010
a_422751,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518013
a_422744,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518012
a_422753,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518011
a_422761,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518010
a_422754,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518017
a_422746,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518016
a_422753,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518015
a_422759,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518014
b_410607,8191,0,Vicente & 30th Av.,96119,2_merged_5547555,5381286
a_422758,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518019
a_422748,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518018
b_410607,8191,0,Vicente & 30th Av.,96119,2_merged_5547555,5381287
b_408966,1012,1,Jackson & Van Ness,95809,2_merged_5547555,5359430
b_408967,1012,1,Jackson & Van Ness,95809,2_merged_5547555,5359431
a_421206,8516,0,Hunter's Point,100442,2_merged_5547552,5498948
a_421207,8516,0,Hunter's Point,100442,2_merged_5547552,5498949
b_408965,1012,1,Jackson & Van Ness,95809,2_merged_5547555,5359434
b_410607,8191,0,Vicente & 30th Av.,96119,2_merged_5547555,5381284
b_408969,1012,1,Jackson & Van Ness,95809,2_merged_5547555,5359436
b_408967,1012,1,Jackson & Van Ness,95809,2_merged_5547555,5359437
a_421207,8516,0,Hunter's Point,100442,2_merged_5547552,5498942
a_421208,8516,0,Hunter's Point,100442,2_merged_5547552,5498943
a_421205,8516,0,Hunter's Point,100442,2_merged_5547552,5498940
a_421206,8516,0,Hunter's Point,100442,2_merged_5547552,5498941
a_421204,8516,0,Hunter's Point,100442,2_merged_5547552,5498946
a_421211,8516,0,Hunter's Point,100442,2_merged_5547552,5498947
a_421209,8516,0,Hunter's Point,100442,2_merged_5547552,5498944
a_421210,8516,0,Hunter's Point,100442,2_merged_5547552,5498945
a_422753,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5517971
a_422752,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5517970
a_422754,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5517973
a_422755,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5517972
a_422743,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5517975
a_422756,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5517974
a_422745,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5517977
a_422757,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5517976
a_422747,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5517979
a_422744,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5517978
b_410559,1059_merged_5547548,0,Taylor & Bay,96094,2_merged_5547555,5379398
b_410674,1093_merged_5547544,1,Caltrain via Downtown,96167,1_merged_5547553,5382421
b_409042,8157,0,Daly City,95811,3_merged_5547554,5360497
b_409730,8179,1,Downtown,96042,1_merged_5547553,5374326
b_410604,8190,0,Van Ness Av.,96116,3_merged_5547554,5381059
b_409230,8164,0,Potrero Hill,95861,1_merged_5547553,5362648
b_410602,8190,0,Van Ness Av.,96116,3_merged_5547554,5381057
b_410601,8190,0,Van Ness Av.,96116,3_merged_5547554,5381056
b_410603,8190,0,Van Ness Av.,96116,3_merged_5547554,5381055
b_410604,8190,0,Van Ness Av.,96116,3_merged_5547554,5381054
b_410600,8190,0,Van Ness Av.,96116,3_merged_5547554,5381053
b_410602,8190,0,Van Ness Av.,96116,3_merged_5547554,5381052
b_410601,8190,0,Van Ness Av.,96116,3_merged_5547554,5381051
b_410603,8190,0,Van Ness Av.,96116,3_merged_5547554,5381050
b_408747,1110,0,City College,95774,3_merged_5547554,5357269
b_411357,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393263
b_408567,1006,0,the Sunset District,95763,2_merged_5547555,5355006
b_410682,1093_merged_5547544,1,Caltrain via Downtown,96167,1_merged_5547553,5382420
b_409040,8157,0,Daly City,95811,3_merged_5547554,5360494
b_409793,1030,1,Caltrain,95973,3_merged_5547554,5369436
b_417213,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,1_merged_5547553,5451205
b_411361,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393262
b_409041,8157,0,Daly City,95811,3_merged_5547554,5360495
b_408587,1071,1,Downtown,95770,3_merged_5547554,5355470
b_409777,1030,1,Caltrain,95973,3_merged_5547554,5369435
b_410396,8184,0,City College,96073,1_merged_5547553,5376938
b_409133,8161,0,Hunter's Point,95830,1_merged_5547553,5361378
b_410397,8184,0,City College,96073,1_merged_5547553,5376939
b_408581,1006,1,Downtown,95768,3_merged_5547554,5355471
b_409778,1030,1,Caltrain,95973,3_merged_5547554,5369434
b_417324,8150,0,the Richmond District,95726,2_merged_5547555,5452486
b_411365,8205,1,Fisherman's Wharf via Downtown,96257,3_merged_5547554,5393260
a_422769,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5518901
a_422770,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5518900
a_422770,1059_merged_5547539,1,Powell & Market,100714,2_merged_5547552,5518903
a_422772,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5518902
